match_id,shot_outcome,shot_type,shot_body_part,distance,competition_name,season_name,source_file
18242,Off T,Open Play,Right Foot,20.0,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Wayward,Open Play,Head,12.36931687685298,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Goal,Open Play,Left Foot,8.246211251235321,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Right Foot,22.47220505424423,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Right Foot,19.313207915827967,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Saved,Open Play,Right Foot,15.231546211727816,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Left Foot,14.866068747318506,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Left Foot,17.88854381999832,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Saved,Open Play,Right Foot,21.213203435596427,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Right Foot,21.93171219946131,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Saved,Open Play,Right Foot,21.213203435596427,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Blocked,Open Play,Right Foot,29.68164415931166,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Saved,Open Play,Right Foot,28.0713376952364,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Saved,Open Play,Right Foot,17.69180601295413,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Right Foot,17.88854381999832,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Left Foot,19.4164878389476,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Saved,Open Play,Left Foot,12.649110640673518,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Goal,Open Play,Right Foot,6.4031242374328485,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Head,10.44030650891055,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Right Foot,18.110770276274835,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Saved,Open Play,Right Foot,24.73863375370596,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Saved,Open Play,Left Foot,20.591260281974,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Goal,Open Play,Right Foot,6.708203932499369,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Free Kick,Left Foot,30.610455730027933,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Head,8.06225774829855,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Wayward,Open Play,Right Foot,8.94427190999916,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Right Foot,12.041594578792296,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Off T,Open Play,Left Foot,14.7648230602334,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Saved,Open Play,Left Foot,32.01562118716424,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Wayward,Open Play,Right Foot,27.202941017470888,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Saved,Open Play,Right Foot,21.93171219946131,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18242,Goal,Open Play,Left Foot,14.212670403551895,Champions League,2014/2015,Champions_League_2014-2015_shots.csv
18243,Saved,Open Play,Right Foot,16.97056274847714,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Saved,Open Play,Left Foot,5.0990195135927845,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Left Foot,25.29822128134704,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Left Foot,27.459060435491963,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Goal,Open Play,Left Foot,3.0,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Left Foot,30.52867504494749,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Right Foot,26.1725046566048,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Saved,Open Play,Left Foot,23.40939982143925,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Saved,Open Play,Left Foot,33.13608305156178,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Right Foot,24.73863375370596,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Post,Penalty,Left Foot,12.0,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Wayward,Open Play,Head,7.071067811865476,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Wayward,Open Play,Left Foot,7.0,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Left Foot,5.830951894845301,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Left Foot,31.016124838541646,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Wayward,Open Play,Head,10.0,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Right Foot,28.0178514522438,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Left Foot,15.0,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Right Foot,25.495097567963924,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Left Foot,21.93171219946131,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Left Foot,30.463092423455635,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Free Kick,Left Foot,31.827660925679098,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Saved,Open Play,Right Foot,15.620499351813308,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Head,9.848857801796104,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Right Foot,35.0142828000232,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Saved,Open Play,Right Foot,24.596747752497688,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Saved,Open Play,Right Foot,9.0,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Right Foot,11.6619037896906,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Goal,Open Play,Right Foot,5.385164807134504,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Right Foot,18.43908891458577,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Head,4.47213595499958,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Saved,Open Play,Right Foot,34.0147027033899,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Left Foot,34.9857113690718,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Saved,Open Play,Head,8.602325267042627,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Left Foot,18.110770276274835,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Right Foot,28.442925306655784,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Left Foot,31.38470965295043,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Left Foot,21.213203435596427,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Left Foot,14.422205101855956,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Off T,Open Play,Right Foot,24.73863375370596,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Free Kick,Right Foot,32.7566787083184,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Left Foot,18.384776310850235,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Right Foot,12.083045973594572,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Blocked,Open Play,Right Foot,21.93171219946131,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Goal,Penalty,Right Foot,11.04536101718726,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Goal,Penalty,Left Foot,11.04536101718726,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Goal,Penalty,Left Foot,11.04536101718726,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Goal,Penalty,Right Foot,11.04536101718726,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Goal,Penalty,Left Foot,11.04536101718726,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Goal,Penalty,Left Foot,11.04536101718726,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Goal,Penalty,Right Foot,11.04536101718726,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Post,Penalty,Right Foot,11.04536101718726,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18243,Goal,Penalty,Right Foot,11.04536101718726,Champions League,2015/2016,Champions_League_2015-2016_shots.csv
18244,Saved,Open Play,Head,14.317821063276352,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Saved,Open Play,Right Foot,29.410882339705484,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Saved,Open Play,Right Foot,22.56102834535696,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Goal,Open Play,Right Foot,15.524174696260024,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Open Play,Left Foot,18.601075237738275,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Open Play,Left Foot,20.024984394500787,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Goal,Open Play,Right Foot,17.204650534085253,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Open Play,Right Foot,15.132745950421556,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Wayward,Open Play,Head,9.433981132056603,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Free Kick,Left Foot,32.57299494980466,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Open Play,Right Foot,23.194827009486403,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Off T,Open Play,Right Foot,33.1058907144937,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Open Play,Right Foot,27.202941017470888,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Saved,Open Play,Left Foot,27.073972741361768,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Off T,Open Play,Left Foot,22.02271554554524,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Off T,Open Play,Left Foot,22.47220505424423,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Open Play,Left Foot,20.248456731316587,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Goal,Open Play,Right Foot,30.59411708155671,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Goal,Open Play,Right Foot,7.615773105863909,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Off T,Open Play,Right Foot,9.219544457292889,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Open Play,Right Foot,15.264337522473747,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Off T,Open Play,Left Foot,24.04163056034261,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Off T,Open Play,Head,12.041594578792296,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Free Kick,Right Foot,30.675723300355934,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Goal,Open Play,Left Foot,7.0,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Open Play,Right Foot,20.248456731316587,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18244,Blocked,Open Play,Left Foot,29.154759474226505,Champions League,2016/2017,Champions_League_2016-2017_shots.csv
18245,Blocked,Open Play,Right Foot,25.020391683584812,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Blocked,Open Play,Left Foot,26.073166282597903,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Off T,Open Play,Head,12.278843593759149,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Off T,Open Play,Left Foot,28.66810073932349,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Blocked,Open Play,Left Foot,21.019038988498018,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Blocked,Open Play,Left Foot,15.538983235720412,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Blocked,Open Play,Right Foot,16.807736313971606,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Off T,Open Play,Right Foot,20.45922774691166,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Off T,Open Play,Head,4.545327270945403,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Blocked,Open Play,Right Foot,14.368368035375484,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Saved,Open Play,Right Foot,20.470710783946892,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Blocked,Open Play,Right Foot,18.456706098326435,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Blocked,Open Play,Right Foot,13.535139452550908,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Saved,Open Play,Head,7.300684899377589,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Off T,Open Play,Right Foot,17.362315513778686,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Off T,Open Play,Right Foot,29.20975864330276,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Post,Open Play,Right Foot,14.770578864756784,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Goal,Open Play,Right Foot,17.511424842085233,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Blocked,Open Play,Head,10.283968105745952,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Goal,Open Play,Right Foot,3.195309061734092,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Saved,Open Play,Right Foot,9.841239759298626,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Goal,Open Play,Left Foot,15.41752249876743,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Post,Open Play,Left Foot,22.487552112224225,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Saved,Open Play,Right Foot,21.825672956406176,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Blocked,Open Play,Left Foot,12.876334882255897,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Saved,Open Play,Right Foot,16.440194646049665,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Goal,Open Play,Left Foot,35.12833614050059,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
18245,Blocked,Open Play,Left Foot,16.417368851311103,Champions League,2017/2018,Champions_League_2017-2018_shots.csv
22912,Goal,Penalty,Left Foot,11.800423721205943,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Off T,Open Play,Right Foot,28.27047930262237,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Off T,Open Play,Right Foot,35.50394344294729,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Blocked,Open Play,Left Foot,25.824019826510355,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Wayward,Open Play,Left Foot,20.71834935510066,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Saved,Open Play,Left Foot,29.167104758614624,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Off T,Open Play,Right Foot,22.55038802326914,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Blocked,Open Play,Right Foot,31.990779921721195,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Blocked,Open Play,Left Foot,27.41696555054917,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Off T,Open Play,Left Foot,23.953496613229568,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Blocked,Open Play,Right Foot,31.41591953134589,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Blocked,Open Play,Left Foot,16.041508657230466,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Blocked,Open Play,Right Foot,13.152946437965907,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Blocked,Open Play,Left Foot,23.36493098641638,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Off T,Open Play,Head,13.877319625922,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Blocked,Open Play,Right Foot,28.693204770467872,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Off T,Open Play,Left Foot,17.90027932742951,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Saved,Open Play,Right Foot,18.969449122207003,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Off T,Open Play,Head,7.093659140387275,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Saved,Open Play,Right Foot,29.60827587010092,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Saved,Open Play,Right Foot,13.870832707519758,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Saved,Open Play,Left Foot,25.48921340488953,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Off T,Open Play,Right Foot,29.60608045655487,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Saved,Free Kick,Right Foot,28.1,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Blocked,Open Play,Right Foot,8.052328855678955,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Blocked,Open Play,Right Foot,14.04314779527724,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Goal,Open Play,Left Foot,16.240997506311,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Saved,Open Play,Right Foot,26.409278672466613,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Saved,Open Play,Left Foot,21.70921463342237,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
22912,Saved,Open Play,Left Foot,22.065810658119958,Champions League,2018/2019,Champions_League_2018-2019_shots.csv
3943077,Off T,Open Play,Right Foot,14.945233353815528,Copa America,2024,Copa_America_2024_shots.csv
3943077,Saved,Open Play,Right Foot,26.01922366251538,Copa America,2024,Copa_America_2024_shots.csv
3943077,Post,Open Play,Right Foot,16.233915116200404,Copa America,2024,Copa_America_2024_shots.csv
3943077,Saved,Open Play,Head,6.726812023536849,Copa America,2024,Copa_America_2024_shots.csv
3943077,Blocked,Open Play,Left Foot,14.166156853571822,Copa America,2024,Copa_America_2024_shots.csv
3943077,Blocked,Open Play,Head,11.742657280190036,Copa America,2024,Copa_America_2024_shots.csv
3943077,Saved,Open Play,Right Foot,34.85283345726715,Copa America,2024,Copa_America_2024_shots.csv
3943077,Blocked,Open Play,Head,7.905694150420948,Copa America,2024,Copa_America_2024_shots.csv
3943077,Wayward,Open Play,Head,15.794302770302972,Copa America,2024,Copa_America_2024_shots.csv
3943077,Saved,Open Play,Right Foot,37.36642878306676,Copa America,2024,Copa_America_2024_shots.csv
3943077,Off T,Open Play,Head,11.920570456148486,Copa America,2024,Copa_America_2024_shots.csv
3943077,Off T,Open Play,Right Foot,22.80372776543344,Copa America,2024,Copa_America_2024_shots.csv
3943077,Saved,Open Play,Left Foot,17.034377006512443,Copa America,2024,Copa_America_2024_shots.csv
3943077,Blocked,Open Play,Right Foot,25.946483384073453,Copa America,2024,Copa_America_2024_shots.csv
3943077,Off T,Open Play,Head,6.621933252457325,Copa America,2024,Copa_America_2024_shots.csv
3943077,Blocked,Open Play,Head,13.741906709041505,Copa America,2024,Copa_America_2024_shots.csv
3943077,Saved,Open Play,Left Foot,19.602550854416883,Copa America,2024,Copa_America_2024_shots.csv
3943077,Off T,Open Play,Right Foot,31.55724956329369,Copa America,2024,Copa_America_2024_shots.csv
3943077,Off T,Open Play,Head,10.507616285342747,Copa America,2024,Copa_America_2024_shots.csv
3943077,Blocked,Free Kick,Left Foot,29.37771264070776,Copa America,2024,Copa_America_2024_shots.csv
3943077,Off T,Open Play,Right Foot,9.121951545584974,Copa America,2024,Copa_America_2024_shots.csv
3943077,Saved,Open Play,Right Foot,10.959014554237992,Copa America,2024,Copa_America_2024_shots.csv
3943077,Blocked,Open Play,Left Foot,29.832867780352597,Copa America,2024,Copa_America_2024_shots.csv
3943077,Saved,Open Play,Head,8.61452262171271,Copa America,2024,Copa_America_2024_shots.csv
3943077,Blocked,Open Play,Right Foot,25.70311265197272,Copa America,2024,Copa_America_2024_shots.csv
3943077,Blocked,Open Play,Right Foot,16.911830178901393,Copa America,2024,Copa_America_2024_shots.csv
3943077,Goal,Open Play,Right Foot,18.885444130334875,Copa America,2024,Copa_America_2024_shots.csv
3943077,Off T,Open Play,Right Foot,33.62677504608494,Copa America,2024,Copa_America_2024_shots.csv
3943077,Wayward,Open Play,Right Foot,89.82944951406526,Copa America,2024,Copa_America_2024_shots.csv
3943077,Wayward,Open Play,Head,7.023531875061152,Copa America,2024,Copa_America_2024_shots.csv
3943076,Blocked,Free Kick,Right Foot,33.56784175367848,Copa America,2024,Copa_America_2024_shots.csv
3943076,Wayward,Open Play,Head,9.550916186418972,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Open Play,Left Foot,10.955363982999376,Copa America,2024,Copa_America_2024_shots.csv
3943076,Saved,Open Play,Left Foot,16.160445538412606,Copa America,2024,Copa_America_2024_shots.csv
3943076,Off T,Open Play,Right Foot,29.42532922500613,Copa America,2024,Copa_America_2024_shots.csv
3943076,Wayward,Open Play,Head,10.420172743289813,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Open Play,Right Foot,6.440496875241848,Copa America,2024,Copa_America_2024_shots.csv
3943076,Wayward,Open Play,Left Foot,14.838463532320324,Copa America,2024,Copa_America_2024_shots.csv
3943076,Off T,Free Kick,Right Foot,22.2,Copa America,2024,Copa_America_2024_shots.csv
3943076,Blocked,Open Play,Head,12.370933675353696,Copa America,2024,Copa_America_2024_shots.csv
3943076,Off T,Open Play,Head,7.034202158027586,Copa America,2024,Copa_America_2024_shots.csv
3943076,Saved,Open Play,Right Foot,11.6400171821179,Copa America,2024,Copa_America_2024_shots.csv
3943076,Blocked,Open Play,Head,11.063453348751462,Copa America,2024,Copa_America_2024_shots.csv
3943076,Saved,Open Play,Right Foot,12.742448744256334,Copa America,2024,Copa_America_2024_shots.csv
3943076,Blocked,Open Play,Left Foot,9.48103369891701,Copa America,2024,Copa_America_2024_shots.csv
3943076,Blocked,Open Play,Right Foot,14.782760229402362,Copa America,2024,Copa_America_2024_shots.csv
3943076,Saved,Open Play,Right Foot,23.17002373757955,Copa America,2024,Copa_America_2024_shots.csv
3943076,Blocked,Open Play,Left Foot,26.82088738278433,Copa America,2024,Copa_America_2024_shots.csv
3943076,Off T,Open Play,Head,10.667708282475663,Copa America,2024,Copa_America_2024_shots.csv
3943076,Blocked,Open Play,Left Foot,12.593649193144929,Copa America,2024,Copa_America_2024_shots.csv
3943076,Blocked,Open Play,Left Foot,22.192341021172144,Copa America,2024,Copa_America_2024_shots.csv
3943076,Saved,Open Play,Right Foot,26.6923209931246,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Open Play,Right Foot,13.815932831336433,Copa America,2024,Copa_America_2024_shots.csv
3943076,Off T,Open Play,Head,10.394229168149028,Copa America,2024,Copa_America_2024_shots.csv
3943076,Saved,Open Play,Left Foot,13.624243098242196,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Open Play,Left Foot,10.16070863670443,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Penalty,Right Foot,12.0,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Penalty,Right Foot,12.0,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Penalty,Right Foot,12.099999999999994,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Penalty,Right Foot,11.900000000000006,Copa America,2024,Copa_America_2024_shots.csv
3943076,Saved,Penalty,Right Foot,12.0,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Penalty,Right Foot,11.900000000000006,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Penalty,Right Foot,12.0,Copa America,2024,Copa_America_2024_shots.csv
3943076,Goal,Penalty,Right Foot,12.0,Copa America,2024,Copa_America_2024_shots.csv
3943076,Post,Penalty,Left Foot,12.0,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Right Foot,26.107853224652533,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Head,12.22988143850953,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Right Foot,34.2023391012954,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Left Foot,17.076592165886026,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Right Foot,19.209372712298546,Copa America,2024,Copa_America_2024_shots.csv
3942852,Wayward,Open Play,Left Foot,16.101242188104617,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Right Foot,20.69685966517625,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Head,11.641735265844174,Copa America,2024,Copa_America_2024_shots.csv
3942852,Goal,Open Play,Head,8.487638069569176,Copa America,2024,Copa_America_2024_shots.csv
3942852,Saved,Open Play,Left Foot,18.33493932359744,Copa America,2024,Copa_America_2024_shots.csv
3942852,Saved,Open Play,Right Foot,18.87326150934173,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Head,8.006247560499235,Copa America,2024,Copa_America_2024_shots.csv
3942852,Saved,Open Play,Right Foot,24.310080213771407,Copa America,2024,Copa_America_2024_shots.csv
3942852,Post,Open Play,Right Foot,16.635504200354138,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Right Foot,23.07899477880265,Copa America,2024,Copa_America_2024_shots.csv
3942852,Blocked,Open Play,Right Foot,27.37608445340568,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Head,8.401190391843286,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Right Foot,15.153877391611692,Copa America,2024,Copa_America_2024_shots.csv
3942852,Saved,Open Play,Left Foot,26.29676786222976,Copa America,2024,Copa_America_2024_shots.csv
3942852,Saved to Post,Open Play,Right Foot,14.634206503941368,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Right Foot,13.7568164921976,Copa America,2024,Copa_America_2024_shots.csv
3942852,Off T,Open Play,Right Foot,67.3357260300949,Copa America,2024,Copa_America_2024_shots.csv
3942785,Off T,Open Play,Left Foot,18.52349858962934,Copa America,2024,Copa_America_2024_shots.csv
3942785,Off T,Open Play,Left Foot,19.16585505527995,Copa America,2024,Copa_America_2024_shots.csv
3942785,Off T,Open Play,Left Foot,21.220744567521667,Copa America,2024,Copa_America_2024_shots.csv
3942785,Blocked,Open Play,Left Foot,22.41628872048181,Copa America,2024,Copa_America_2024_shots.csv
3942785,Off T,Open Play,Right Foot,69.27885680350103,Copa America,2024,Copa_America_2024_shots.csv
3942785,Goal,Open Play,Right Foot,12.747548783981962,Copa America,2024,Copa_America_2024_shots.csv
3942785,Off T,Open Play,Left Foot,27.012959852633696,Copa America,2024,Copa_America_2024_shots.csv
